Pair,Sector,Date,Position,Spread,ZScore,PnL_Net,Cum_PnL,Value
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-06,0.0,116.93571051197796,0.6197318303063085,-0.0,1625822.9195223984,2875822.919522398
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-07,0.0,139.00909513263878,0.8577641959096296,0.0,1625822.9195223984,2875822.919522398
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-08,0.0,64.92059274921348,0.11468247238233427,-0.0,1625822.9195223984,2875822.919522398
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-09,0.0,157.08198802304787,1.1306145621929125,0.0,1625822.9195223984,2875822.919522398
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-10,-1.0,176.46317615612452,1.3020063144442973,-3125.0,1622697.9195223984,2872697.919522398
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-13,-1.0,156.5370481811451,1.043771090569399,63015.3434998592,1685713.2630222575,2935713.2630222575
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-14,-1.0,219.37980266265959,1.6121535355271819,-48794.036394092414,1636919.226628165,2886919.2266281648
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-15,-1.0,183.31770024825937,1.2467438090323775,5195.1688724574005,1642114.3955006225,2892114.3955006227
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-16,-1.0,158.79092604637435,0.9780273868819457,70173.71164927694,1712288.1071498995,2962288.1071498995
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-17,-1.0,136.79266543699396,0.7758396888818322,30368.647262555063,1742656.7544124546,2992656.7544124546
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-21,-1.0,98.59947309089421,0.3915549588755119,145347.1306742935,1888003.885086748,3138003.885086748
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-22,-1.0,42.239184362357264,-0.17159476347989586,110781.81172611093,1998785.696812859,3248785.696812859
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-23,-1.0,68.34190278090682,0.10466132093042729,-21843.03239486393,1976942.6644179951,3226942.664417995
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-24,-1.0,121.90465882401304,0.6618114946095064,-100555.18316438125,1876387.481253614,3126387.4812536137
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-27,-1.0,167.69624637240895,1.119920222853174,-98741.78892278436,1777645.6923308296,3027645.69233083
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-28,-1.0,104.8808625981369,0.49850990167785963,136071.98866485927,1913717.6809956888,3163717.680995689
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-29,-1.0,90.6121439769322,0.3634138018503018,-8645.253416786161,1905072.4275789026,3155072.427578903
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-30,-1.0,134.78769748395825,0.8299844841567895,-84107.32684638555,1820965.100732517,3070965.100732517
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-05-31,-1.0,-28.263188739453653,-0.848734294354506,278208.6278363146,2099173.7285688315,3349173.7285688315
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-03,-1.0,41.376046507047704,-0.0944971304181376,-197411.47440296574,1901762.2541658657,3151762.2541658655
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-04,-1.0,103.27748676332476,0.577139015777314,-244740.50345743625,1657021.7507084294,2907021.750708429
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-05,-1.0,118.77503592828998,0.7201817163328733,34518.62772144264,1691540.378429872,2941540.378429872
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-06,-1.0,80.20745833739511,0.2924996403663799,54901.57385617196,1746441.952286044,2996441.952286044
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-07,-1.0,101.66292576379328,0.49004710572595384,200192.49613789242,1946634.4484239363,3196634.448423936
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-10,0.0,119.11002541983771,0.6412936514212132,-62541.886044421924,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-11,0.0,49.31846677929707,-0.12581796277350588,-0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-12,0.0,68.51310415004764,0.05609240363270867,0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-13,0.0,18.273193768786314,-0.5208119637590672,-0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-14,0.0,-115.21907974864007,-2.020751791801985,-0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-18,0.0,-39.80667299711422,-1.2134474229423504,0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-19,0.0,-61.13228537428358,-1.4489833571483113,0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-20,0.0,-81.81745062288974,-1.7059086208585263,0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-21,0.0,-81.35584944389893,-1.7019398562942654,-0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-24,0.0,-79.90072301661348,-1.7103215637231766,0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-25,0.0,-77.32994664804801,-1.6721462533211655,0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-26,0.0,-74.51404216480796,-1.5842341688109496,0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-27,0.0,-91.68710102968316,-1.691797871584243,0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-06-28,0.0,-74.09288769797877,-1.4315123747844412,0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-01,0.0,-85.75188555573277,-1.4776192072978525,0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-02,0.0,-44.41754405166239,-0.9988231843664945,0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-03,0.0,-95.15298868509308,-1.4346878386163142,-0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-04,0.0,-116.90049845347357,-1.555459312878493,-0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-05,0.0,-27.947307255146825,-0.6524833531760162,0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-08,0.0,20.939462257058494,-0.14203696639481073,0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-09,0.0,-12.29016645468164,-0.4372818773344563,-0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-10,0.0,-79.57624382675294,-1.0728940604992359,-0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-11,0.0,-120.9398165443572,-1.4508931491230488,-0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-12,0.0,-181.3611413906733,-1.9727314247582362,-0.0,1884092.5623795143,3134092.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-15,1.0,-151.29654672317974,-1.5774687514302028,-3125.0,1880967.5623795143,3130967.5623795143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-16,1.0,-197.25131838289872,-1.926507070466666,-53378.9776862934,1827588.584693221,3077588.584693221
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-18,1.0,-138.1779586271441,-1.2546344147496158,40857.93410749697,1868446.5188007178,3118446.518800718
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-19,1.0,-102.91636150212298,-0.8537509059483971,85798.21307745212,1954244.7318781698,3204244.73187817
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-22,1.0,-153.3363490385891,-1.29312488587136,-145385.72343451472,1808859.008443655,3058859.008443655
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-23,1.0,-84.79412523444444,-0.5684870535629731,96411.22566334749,1905270.2341070024,3155270.2341070026
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-24,1.0,-21.385968522263738,0.13899862485299413,65823.57341375231,1971093.8075207546,3221093.8075207546
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-25,1.0,-106.10629284804236,-0.742038743286097,-247946.6443703892,1723147.1631503655,2973147.1631503655
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-26,1.0,-134.35310545344737,-1.0086776555696775,-75605.28913815565,1647541.8740122097,2897541.8740122095
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-29,1.0,-54.07399191695913,-0.051231649542540336,165745.914765337,1813287.7887775467,3063287.788777547
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-30,1.0,27.595238984467414,0.9003173694706951,-10468.997147614788,1802818.791629932,3052818.791629932
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-07-31,1.0,188.8434868400518,2.556386067753394,84903.01147921137,1887721.8031091432,3137721.803109143
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-01,-1.0,268.18889608489644,3.045684718368021,881.0921539463307,1888602.8952630896,3138602.89526309
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-02,-1.0,300.00366219923035,2.9961953062277047,-8312.708925149238,1880290.1863379404,3130290.1863379404
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-05,-1.0,331.5960418700238,2.887790476676809,-52048.272632371925,1828241.9137055685,3078241.9137055688
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-06,-1.0,303.6888945438577,2.445026897835046,-36300.648684187596,1791941.265021381,3041941.265021381
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-07,-1.0,502.0019037199586,3.301898412142806,-197674.6408750794,1594266.6241463015,2844266.6241463013
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-08,-1.0,509.43196913026486,2.898038779444477,26753.838752906715,1621020.4628992083,2871020.462899208
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-09,-1.0,542.6057874229973,2.715882643584766,-8244.014748799287,1612776.448150409,2862776.448150409
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-12,-1.0,562.2912457108191,2.5092042503633465,91462.07480931371,1704238.5229597227,2954238.5229597227
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-13,-1.0,581.6764824564202,2.342098158605835,170239.97340417033,1874478.496363893,3124478.496363893
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-14,-1.0,431.5314448984409,1.5898391843279438,110157.40894608956,1984635.9053099826,3234635.9053099826
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-16,-1.0,330.86463164029146,1.1129863192257277,144399.32518532057,2129035.230495303,3379035.230495303
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-19,-1.0,316.86121548004803,1.005207034851784,-83238.98442936165,2045796.2460659412,3295796.246065941
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-20,-1.0,314.6752217720996,0.9492736178124018,53948.05838724994,2099744.3044531913,3349744.3044531913
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-21,-1.0,441.80123766367115,1.383818284632172,-77765.62437916185,2021978.6800740296,3271978.6800740296
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-22,-1.0,463.6815999847681,1.3890860901418893,34510.43006881554,2056489.1101428452,3306489.110142845
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-23,-1.0,346.76625971373187,0.8889626047201622,238496.33084565614,2294985.4409885015,3544985.4409885015
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-26,-1.0,271.22398632363183,0.563047796397085,-39690.34826684613,2255295.0927216555,3505295.0927216555
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-27,-1.0,272.8611486766358,0.5379246912107375,-33362.12806245203,2221932.9646592033,3471932.9646592033
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-28,-1.0,348.23604804119304,0.7919786825992502,27618.97837486458,2249551.9430340677,3499551.9430340677
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-29,-1.0,453.08479999728934,1.1429936151349633,-111866.56764799838,2137685.3753860695,3387685.3753860695
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-08-30,-1.0,480.0129280650631,1.1847901748211207,109559.03497865262,2247244.4103647224,3497244.4103647224
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-02,-1.0,391.32859083060475,0.7998767053885584,126297.28264423029,2373541.693008953,3623541.693008953
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-03,-1.0,357.6088702922375,0.633514576612831,27262.117012789517,2400803.8100217422,3650803.8100217422
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-04,-1.0,506.5764555006417,1.1547794731585188,-235460.019155143,2165343.7908665994,3415343.7908665994
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-05,-1.0,518.8233088282905,1.1417921440314143,157931.4611580646,2323275.252024664,3573275.252024664
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-06,-1.0,607.9202513352698,1.404896095187697,-162612.15172546875,2160663.1002991954,3410663.1002991954
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-09,-1.0,558.772294477415,1.1617376324858264,13807.658102973794,2174470.758402169,3424470.758402169
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-10,-1.0,613.1645736838086,1.3132495731371825,114579.60089868287,2289050.3593008523,3539050.3593008523
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-11,-1.0,548.592147948335,1.0182642259914525,78630.71984274132,2367681.0791435936,3617681.0791435936
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-12,-1.0,505.82456037572365,0.8131394002601866,96353.95642362215,2464035.0355672156,3714035.0355672156
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-13,-1.0,402.83082337253245,0.3446986721415599,109444.69386923894,2573479.7294364544,3823479.7294364544
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-16,-1.0,186.538274462564,-0.6545700310259364,191283.40413446646,2764763.1335709207,4014763.1335709207
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-17,-1.0,136.35498042331756,-0.9671674606609655,77724.58714095214,2842487.720711873,4092487.720711873
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-18,-1.0,162.04790793285474,-0.914762314585072,-98361.43488961707,2744126.285822256,3994126.285822256
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-19,-1.0,249.0172473309717,-0.5343647467490278,-56023.39070943832,2688102.8951128176,3938102.8951128176
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-20,-1.0,109.92521101239663,-1.366566881136712,183241.16201477413,2871344.0571275917,4121344.0571275917
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-23,-1.0,120.14340836553129,-1.4565864133072912,-62324.41672654304,2809019.6404010486,4059019.6404010486
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-24,-1.0,251.52158935133684,-0.774753856391603,-83686.13551108725,2725333.5048899613,3975333.5048899613
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-25,-1.0,264.2500170412832,-0.77734158735181,-1780.4814106008293,2723553.0234793606,3973553.0234793606
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-26,-1.0,140.3939265510753,-1.6078060608734894,170628.65056296153,2894181.674042322,4144181.674042322
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-27,-1.0,349.68246599778104,-0.18943508799177552,-191143.1069432674,2703038.567099055,3953038.567099055
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-09-30,-1.0,133.0030912196471,-1.6037630403631302,236214.71928188653,2939253.2863809415,4189253.2863809415
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-01,-1.0,179.8722214341883,-1.2405689358686676,-12911.620432517688,2926341.665948424,4176341.665948424
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-03,-1.0,363.67866296104376,-0.046035348112643676,-218997.43843295745,2707344.2275154665,3957344.2275154665
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-04,-1.0,415.65004243353224,0.3122011219317306,-152572.8081217808,2554771.4193936856,3804771.4193936856
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-07,0.0,407.8579743364098,0.280344210246503,-11654.456300457363,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-08,0.0,407.3269262059089,0.3047234555617834,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-09,0.0,338.1646840469093,-0.13158337251186922,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-10,0.0,275.5989352720094,-0.5306964678795466,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-11,0.0,344.209070168225,-0.021394738815547595,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-14,0.0,271.71938145311015,-0.5328226711835139,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-15,0.0,206.20645158761954,-0.9730110494176605,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-16,0.0,296.7225594968613,-0.32533681587840074,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-17,0.0,222.82720138437617,-0.8101611560106393,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-18,0.0,157.86548497574904,-1.2062478043832983,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-21,0.0,106.1333269059096,-1.4832501041647002,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-22,0.0,18.821527327094373,-1.9365899841101297,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-23,0.0,-10.557230356438595,-1.9739766365302231,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-24,0.0,51.74899854905789,-1.4993236979091753,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-25,0.0,63.69443831318313,-1.3509033253293448,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-28,0.0,-88.58561633880254,-2.0725398020002803,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-29,0.0,-64.87112158049649,-1.8021007149664576,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-30,0.0,-61.188313415380435,-1.6663866845298483,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-10-31,0.0,-46.39154551071215,-1.5048500874489275,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-01,0.0,-77.08990474541224,-1.5775726188373598,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-04,0.0,-174.35230292497863,-1.977887457940659,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-05,0.0,50.78030606771608,-0.7772434682306788,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-06,0.0,45.56164612199973,-0.7762855413434543,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-07,0.0,-89.13845638769635,-1.4998482837768572,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-08,0.0,-196.73184423702332,-2.027066637038082,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-11,0.0,-218.97644420182678,-2.0135149118023374,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-12,0.0,-330.9796466378407,-2.3834643466486223,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-13,0.0,-233.54979285536774,-1.7449308754071216,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-14,0.0,-289.77951359455983,-1.8806663613118266,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-18,0.0,-306.7448812206794,-1.8234257789115726,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-19,0.0,-307.6452724978035,-1.7095998315258494,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-21,0.0,-407.1268671995949,-1.9850416523902723,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-22,0.0,-417.7864844659671,-1.881943261178055,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-25,0.0,-439.93306181447133,-1.8337790471913762,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-26,0.0,-279.00682297966296,-1.1436549699820024,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-27,0.0,-157.62972877943412,-0.6358112223715604,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-28,0.0,-274.15892080336516,-1.0425678850076632,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-11-29,0.0,-227.59721450877805,-0.8201474750848848,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-02,0.0,-309.75537358482234,-1.088562564214872,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-03,0.0,-479.96337458104244,-1.6777635817483763,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-04,0.0,-509.7387417844707,-1.7149974325379909,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-05,0.0,-501.8590788910333,-1.6189182849552048,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-06,0.0,-648.5361728548146,-2.076634721300684,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-09,0.0,-693.9709546551253,-2.1029436544431124,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-10,0.0,-686.0456332491867,-1.966594742965266,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-11,0.0,-715.5478474079928,-1.9605246112254842,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-12,0.0,-707.978125439658,-1.8208149713484063,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-13,0.0,-693.6069692497381,-1.6966827317159785,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-16,0.0,-532.5091353439584,-1.0415843494738937,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-17,0.0,-505.71694094555914,-0.8954668695573633,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-18,0.0,-468.7400998436128,-0.707189959111145,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-19,0.0,-461.73624545237317,-0.6396661493380086,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-20,0.0,-470.80069857737317,-0.639542226690149,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-23,0.0,-535.6082386988687,-0.8757400416711287,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-24,0.0,-556.1924755285563,-0.9263106069144197,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-26,0.0,-517.4976997222543,-0.7111125741298531,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-27,0.0,-317.3773931949445,0.24182308195151136,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-30,0.0,-616.519847316441,-1.1122256892824764,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2024-12-31,0.0,-609.5839311330869,-1.0333233908495536,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-01,0.0,-493.765017806973,-0.43327005321073414,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-02,0.0,-554.4412879903471,-0.697536657269466,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-03,0.0,-725.8894620780297,-1.5389231850635205,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-06,0.0,-590.7235342173831,-0.8026667430574874,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-07,0.0,-618.8874450688381,-0.9346064455992198,-0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-08,0.0,-596.4989866073442,-0.7591120069022255,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-09,0.0,-574.7107317867176,-0.5845922167678533,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-10,0.0,-547.6429057047708,-0.379085603397379,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-13,0.0,-486.42425648023664,0.06420227613169778,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-14,0.0,-451.342889381594,0.3377826461510198,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-15,0.0,-328.32772032075263,1.2026199080248483,0.0,2543116.963093228,3793116.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-16,-1.0,-399.41573886200194,0.7346167182453244,-3125.0,2539991.963093228,3789991.963093228
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-17,-1.0,-310.90958104981974,1.3233221396662482,-171384.89214971595,2368607.070943512,3618607.070943512
AJANTPHARM.NS/FORTIS.NS,Pharma,2025-01-20,-1.0,-339.0210491393341,1.1001693893838724,77773.72353096506,2446380.794474477,3696380.794474477
